filename,L,T,J,D,Bx,By,Bz,seed,sample,saved_index,label,E_density,m_abs_density,helical_order,q_peak,axis_peak,n_peak,phase_label
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000190_saved0019.bin,16,0.5,1,1,0,0,0,1,190,19,1,-2.910495011165149,0.0065672755005795,0.2270155691588403,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000200_saved0020.bin,16,0.5,1,1,0,0,0,1,200,20,1,-2.897684131550096,0.0082220997052113,0.2192113306963692,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000210_saved0021.bin,16,0.5,1,1,0,0,0,1,210,21,1,-2.905775287964507,0.0064983668488744,0.2206123499362004,5.497787143782138,2,14,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000220_saved0022.bin,16,0.5,1,1,0,0,0,1,220,22,1,-2.8939467771241625,0.0093568984539094,0.2226764530927846,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000230_saved0023.bin,16,0.5,1,1,0,0,0,1,230,23,1,-2.897777664948066,0.0226635005036276,0.2167070898887968,5.497787143782138,2,14,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000240_saved0024.bin,16,0.5,1,1,0,0,0,1,240,24,1,-2.898619427578703,0.0070399931523013,0.2141905910956082,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000250_saved0025.bin,16,0.5,1,1,0,0,0,1,250,25,1,-2.892524917263634,0.0092746085104027,0.2200146570063937,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000260_saved0026.bin,16,0.5,1,1,0,0,0,1,260,26,1,-2.887627742279327,0.0238392594146055,0.2232939839187658,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000270_saved0027.bin,16,0.5,1,1,0,0,0,1,270,27,1,-2.8954518477861684,0.0234270459981346,0.2318184540688612,5.497787143782138,2,14,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000280_saved0028.bin,16,0.5,1,1,0,0,0,1,280,28,1,-2.895564930699608,0.0193083355190598,0.2151291736011863,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000290_saved0029.bin,16,0.5,1,1,0,0,0,1,290,29,1,-2.9019844057134256,0.0130173624046756,0.2157254686152834,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000300_saved0030.bin,16,0.5,1,1,0,0,0,1,300,30,1,-2.8919267712240546,0.0098216926184575,0.2164783433308623,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000310_saved0031.bin,16,0.5,1,1,0,0,0,1,310,31,1,-2.8936498492502727,0.0145826115203791,0.209391029713452,5.497787143782138,2,14,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000320_saved0032.bin,16,0.5,1,1,0,0,0,1,320,32,1,-2.8858898771406247,0.0162161785674568,0.2183305711492327,5.497787143782138,2,14,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000330_saved0033.bin,16,0.5,1,1,0,0,0,1,330,33,1,-2.8962079618585665,0.0128461820729892,0.2227081752970255,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000340_saved0034.bin,16,0.5,1,1,0,0,0,1,340,34,1,-2.883622898853321,0.0137121360180717,0.2117845182957008,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000350_saved0035.bin,16,0.5,1,1,0,0,0,1,350,35,1,-2.872215120797386,0.012005454795019,0.2017816402458737,5.497787143782138,2,14,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000360_saved0036.bin,16,0.5,1,1,0,0,0,1,360,36,1,-2.8901625030813207,0.0084809345015585,0.2028191563228542,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000370_saved0037.bin,16,0.5,1,1,0,0,0,1,370,37,1,-2.8859978524869105,0.009587173044524,0.2050028371131518,5.497787143782138,2,14,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000380_saved0038.bin,16,0.5,1,1,0,0,0,1,380,38,1,-2.892760764740949,0.0138075611781079,0.1994600669366739,5.497787143782138,2,14,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000390_saved0039.bin,16,0.5,1,1,0,0,0,1,390,39,1,-2.9034413201485125,0.0140679595288463,0.2063831332774968,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000400_saved0040.bin,16,0.5,1,1,0,0,0,1,400,40,1,-2.8961241095152865,0.009160441377088,0.2110677839236309,5.497787143782138,2,14,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000410_saved0041.bin,16,0.5,1,1,0,0,0,1,410,41,1,-2.8962142208089987,0.0103244248773726,0.2064212829347566,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000420_saved0042.bin,16,0.5,1,1,0,0,0,1,420,42,1,-2.9002263511205615,0.0078066817856337,0.205878740428005,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000430_saved0043.bin,16,0.5,1,1,0,0,0,1,430,43,1,-2.9007993685289337,0.012613873155973,0.2014424377616337,5.497787143782138,2,14,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000440_saved0044.bin,16,0.5,1,1,0,0,0,1,440,44,1,-2.9018081632307355,0.0092068318517546,0.1971772308634526,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000450_saved0045.bin,16,0.5,1,1,0,0,0,1,450,45,1,-2.908881892068571,0.0105258828820941,0.1934631829637849,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000460_saved0046.bin,16,0.5,1,1,0,0,0,1,460,46,1,-2.888175960363584,0.0172804149699166,0.1880322311884456,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000470_saved0047.bin,16,0.5,1,1,0,0,0,1,470,47,1,-2.897858206604292,0.0257767736827987,0.1831315368533571,5.497787143782138,2,14,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000480_saved0048.bin,16,0.5,1,1,0,0,0,1,480,48,1,-2.8931035681067083,0.0167315251730086,0.1866946139915805,0.7853981633974482,2,2,1
L16/run_0/config_L16_T0p500_J1p000_D1p000_seed1_sample000490_saved0049.bin,16,0.5,1,1,0,0,0,1,490,49,1,-2.9059290423550017,0.0233094941284314,0.1856459563048255,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000000_saved0000.bin,16,0.5,1,1,0,0,0,2,0,0,1,-2.907140433529943,0.0030291790079343,0.1773100432472524,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000010_saved0001.bin,16,0.5,1,1,0,0,0,2,10,1,1,-2.903968333445337,0.0174156986443481,0.1828670286932078,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000020_saved0002.bin,16,0.5,1,1,0,0,0,2,20,2,1,-2.9049976072623074,0.0192928358381068,0.1757086313502261,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000030_saved0003.bin,16,0.5,1,1,0,0,0,2,30,3,1,-2.8886657211678415,0.023817494836704,0.1632627032432124,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000040_saved0004.bin,16,0.5,1,1,0,0,0,2,40,4,1,-2.89723032685663,0.0087972713729172,0.1686590235551273,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000050_saved0005.bin,16,0.5,1,1,0,0,0,2,50,5,1,-2.90330867573957,0.0135764526417717,0.1595678367296609,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000060_saved0006.bin,16,0.5,1,1,0,0,0,2,60,6,1,-2.9131132889420024,0.0109303760348044,0.1711492448251229,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000070_saved0007.bin,16,0.5,1,1,0,0,0,2,70,7,1,-2.9055691103272867,0.0100960912783976,0.1769250985200013,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000080_saved0008.bin,16,0.5,1,1,0,0,0,2,80,8,1,-2.897069989879998,0.0112722964472446,0.1794523589115185,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000090_saved0009.bin,16,0.5,1,1,0,0,0,2,90,9,1,-2.8958824323373515,0.0163057941476376,0.1857354187606134,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000100_saved0010.bin,16,0.5,1,1,0,0,0,2,100,10,1,-2.9029477175893654,0.0035309295460326,0.1850548345081896,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000110_saved0011.bin,16,0.5,1,1,0,0,0,2,110,11,1,-2.9044065435309334,0.0162934258027839,0.1746369405740095,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000120_saved0012.bin,16,0.5,1,1,0,0,0,2,120,12,1,-2.8905920876559574,0.0155029791885217,0.1889368415738914,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000130_saved0013.bin,16,0.5,1,1,0,0,0,2,130,13,1,-2.911107272648266,0.017232031328664,0.1930295199058358,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000140_saved0014.bin,16,0.5,1,1,0,0,0,2,140,14,1,-2.895308096943028,0.0189321991191991,0.1961273064131705,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000150_saved0015.bin,16,0.5,1,1,0,0,0,2,150,15,1,-2.903607167043199,0.0133621385127837,0.1936629959314317,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000160_saved0016.bin,16,0.5,1,1,0,0,0,2,160,16,1,-2.895792067860524,0.0167648618097793,0.1975179817117685,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000170_saved0017.bin,16,0.5,1,1,0,0,0,2,170,17,1,-2.90972064665554,0.0179374081522211,0.207974624149589,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000180_saved0018.bin,16,0.5,1,1,0,0,0,2,180,18,1,-2.9105725427966926,0.0094403919147769,0.2018841462528296,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000190_saved0019.bin,16,0.5,1,1,0,0,0,2,190,19,1,-2.8991774728329176,0.0165356706928389,0.2076176210849798,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000200_saved0020.bin,16,0.5,1,1,0,0,0,2,200,20,1,-2.890645023237341,0.0182711489362375,0.2047829909697025,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000210_saved0021.bin,16,0.5,1,1,0,0,0,2,210,21,1,-2.8883483130558725,0.0121668308080693,0.2001540812312823,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000220_saved0022.bin,16,0.5,1,1,0,0,0,2,220,22,1,-2.9094156349285365,0.0077316043046247,0.2007091760719585,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000230_saved0023.bin,16,0.5,1,1,0,0,0,2,230,23,1,-2.8948320464402615,0.0203987442410298,0.1997406536494137,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000240_saved0024.bin,16,0.5,1,1,0,0,0,2,240,24,1,-2.8873870893101268,0.0196036474819955,0.2132845312113635,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000250_saved0025.bin,16,0.5,1,1,0,0,0,2,250,25,1,-2.8982778026265024,0.0013898627748782,0.2067450889779805,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000260_saved0026.bin,16,0.5,1,1,0,0,0,2,260,26,1,-2.8980693725997613,0.0262618767908597,0.1995370249632469,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000270_saved0027.bin,16,0.5,1,1,0,0,0,2,270,27,1,-2.880686138445252,0.0136669216957879,0.1907187801675446,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000280_saved0028.bin,16,0.5,1,1,0,0,0,2,280,28,1,-2.9001164670987203,0.0200972504905268,0.1989658527394939,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000290_saved0029.bin,16,0.5,1,1,0,0,0,2,290,29,1,-2.9054502748804,0.0254478976286085,0.1883438464847918,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000300_saved0030.bin,16,0.5,1,1,0,0,0,2,300,30,1,-2.9037677928280776,0.0122873185114628,0.1875061651507018,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000310_saved0031.bin,16,0.5,1,1,0,0,0,2,310,31,1,-2.887662679298761,0.0115614441164483,0.1814031254904564,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000320_saved0032.bin,16,0.5,1,1,0,0,0,2,320,32,1,-2.90201087053358,0.0084930419064296,0.1887277527685775,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000330_saved0033.bin,16,0.5,1,1,0,0,0,2,330,33,1,-2.9063868376584074,0.0120169592890655,0.1931598744742284,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000340_saved0034.bin,16,0.5,1,1,0,0,0,2,340,34,1,-2.901616978047539,0.0171315859680677,0.1982810225371947,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000350_saved0035.bin,16,0.5,1,1,0,0,0,2,350,35,1,-2.914482219550191,0.0085773816216382,0.1880938856272558,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000360_saved0036.bin,16,0.5,1,1,0,0,0,2,360,36,1,-2.898958512729157,0.0255747152752372,0.179763186753021,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000370_saved0037.bin,16,0.5,1,1,0,0,0,2,370,37,1,-2.9009379657545544,0.022548482885687,0.1771079272311884,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000380_saved0038.bin,16,0.5,1,1,0,0,0,2,380,38,1,-2.9013730593082045,0.0174373020846459,0.17782334291595,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000390_saved0039.bin,16,0.5,1,1,0,0,0,2,390,39,1,-2.912132882872948,0.0217219222701809,0.1755527626412449,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000400_saved0040.bin,16,0.5,1,1,0,0,0,2,400,40,1,-2.9005288527970494,0.0073435293297962,0.1754888614443651,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000410_saved0041.bin,16,0.5,1,1,0,0,0,2,410,41,1,-2.9015886384558973,0.0127003442724688,0.1648429331436311,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000420_saved0042.bin,16,0.5,1,1,0,0,0,2,420,42,1,-2.915121000887535,0.0145480901670563,0.1600434550179376,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000430_saved0043.bin,16,0.5,1,1,0,0,0,2,430,43,1,-2.9029111124783973,0.022008629308504,0.1533951752794985,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000440_saved0044.bin,16,0.5,1,1,0,0,0,2,440,44,1,-2.907038918493635,0.0217441454515444,0.145029667686597,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000450_saved0045.bin,16,0.5,1,1,0,0,0,2,450,45,1,-2.8968017284170284,0.0094238141043558,0.1536261555914827,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000460_saved0046.bin,16,0.5,1,1,0,0,0,2,460,46,1,-2.891269128442168,0.013724604163122,0.1499233554565508,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000470_saved0047.bin,16,0.5,1,1,0,0,0,2,470,47,1,-2.905316400534865,0.0153283864284977,0.1393583790395907,5.497787143782138,2,14,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000480_saved0048.bin,16,0.5,1,1,0,0,0,2,480,48,1,-2.891872290409036,0.0077266553188827,0.1316174882458503,0.7853981633974482,2,2,1
L16/run_1/config_L16_T0p500_J1p000_D1p000_seed2_sample000490_saved0049.bin,16,0.5,1,1,0,0,0,2,490,49,1,-2.8840990084309754,0.0340467201099717,0.141032435418172,5.497787143782138,2,14,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000000_saved0000.bin,16,0.5999999999999999,1,1,0,0,0,1,0,0,1,-2.7920146408705806,0.0151864928732114,0.1817250093145318,0.7853981633974482,2,2,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000010_saved0001.bin,16,0.5999999999999999,1,1,0,0,0,1,10,1,1,-2.786291899547233,0.0116516402599809,0.1758733293089202,0.7853981633974482,2,2,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000020_saved0002.bin,16,0.5999999999999999,1,1,0,0,0,1,20,2,1,-2.7812016396961035,0.0177590579675145,0.1745342760055144,5.497787143782138,2,14,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000030_saved0003.bin,16,0.5999999999999999,1,1,0,0,0,1,30,3,1,-2.7878149242038344,0.014686937786034,0.1744958257914393,5.497787143782138,2,14,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000040_saved0004.bin,16,0.5999999999999999,1,1,0,0,0,1,40,4,1,-2.7653813764377695,0.0068453688493994,0.1769806498324681,5.497787143782138,2,14,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000050_saved0005.bin,16,0.5999999999999999,1,1,0,0,0,1,50,5,1,-2.7747499182274606,0.0198895507868558,0.1810099171862045,5.497787143782138,2,14,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000060_saved0006.bin,16,0.5999999999999999,1,1,0,0,0,1,60,6,1,-2.7885151941446127,0.0086670471398779,0.1827470900223611,5.497787143782138,2,14,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000070_saved0007.bin,16,0.5999999999999999,1,1,0,0,0,1,70,7,1,-2.7838417146938,0.019577422429487,0.1734855031242557,0.7853981633974482,2,2,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000080_saved0008.bin,16,0.5999999999999999,1,1,0,0,0,1,80,8,1,-2.7780518827806864,0.0073807614829108,0.1659609101263337,0.7853981633974482,2,2,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000090_saved0009.bin,16,0.5999999999999999,1,1,0,0,0,1,90,9,1,-2.790256268092689,0.0209230081948283,0.1762730641428618,0.7853981633974482,2,2,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000100_saved0010.bin,16,0.5999999999999999,1,1,0,0,0,1,100,10,1,-2.770406883029696,0.0204207436028509,0.1700446181281106,0.7853981633974482,2,2,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000110_saved0011.bin,16,0.5999999999999999,1,1,0,0,0,1,110,11,1,-2.798087991578819,0.0194343534519053,0.1792084374225894,0.7853981633974482,2,2,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000120_saved0012.bin,16,0.5999999999999999,1,1,0,0,0,1,120,12,1,-2.787837891673363,0.0108084686018454,0.1728818082255089,0.7853981633974482,2,2,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000130_saved0013.bin,16,0.5999999999999999,1,1,0,0,0,1,130,13,1,-2.783941181243354,0.0195240477422309,0.1641906508411676,0.7853981633974482,2,2,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000140_saved0014.bin,16,0.5999999999999999,1,1,0,0,0,1,140,14,1,-2.788716755247401,0.0293428939280141,0.1681413074009047,0.7853981633974482,2,2,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000150_saved0015.bin,16,0.5999999999999999,1,1,0,0,0,1,150,15,1,-2.80279431803272,0.0102439040705502,0.1577504548570573,0.7853981633974482,2,2,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000160_saved0016.bin,16,0.5999999999999999,1,1,0,0,0,1,160,16,1,-2.7672152319421777,0.0159867216116945,0.1551585367384866,0.7853981633974482,2,2,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000170_saved0017.bin,16,0.5999999999999999,1,1,0,0,0,1,170,17,1,-2.7865480330905017,0.0204435613639415,0.1462873797911634,5.497787143782138,2,14,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000180_saved0018.bin,16,0.5999999999999999,1,1,0,0,0,1,180,18,1,-2.778489715866733,0.0067330254440636,0.1486239530055092,0.7853981633974482,2,2,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000190_saved0019.bin,16,0.5999999999999999,1,1,0,0,0,1,190,19,1,-2.7797690378291504,0.0203269061193143,0.1384070098244479,0.7853981633974482,2,2,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000200_saved0020.bin,16,0.5999999999999999,1,1,0,0,0,1,200,20,1,-2.7829763040955715,0.0150450773659301,0.1339275732305955,0.7853981633974482,2,2,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000210_saved0021.bin,16,0.5999999999999999,1,1,0,0,0,1,210,21,1,-2.782019376937189,0.0091024492813362,0.1157388791183349,5.497787143782138,2,14,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000220_saved0022.bin,16,0.5999999999999999,1,1,0,0,0,1,220,22,1,-2.7947363234702927,0.0194529363191209,0.1131650058877167,5.497787143782138,2,14,1
L16/run_10/config_L16_T0p600_J1p000_D1p000_seed1_sample000230_saved0023.bin,16,0.5999999999999999,1,1,0,0,0,1,230,23,1,-2.7782000282663226,0.0319269168087031,0.118745717848908,0.7853981633974482,2,2,1
